hh_id,Category,Loyal_HH,Price_Sensitive,Convenience_Leaning_HH,Health_Conscious_HH,Quality_Concerned_HH
25156,Fruits & Vegetables,0,0,0,0,0
25159,Fruits & Vegetables,1,0,1,0,0
25160,Fruits & Vegetables,0,0,0,0,0
25162,Fruits & Vegetables,0,0,1,0,0
25167,Fruits & Vegetables,0,0,0,1,1
25173,Fruits & Vegetables,1,0,0,0,0
25176,Fruits & Vegetables,0,1,1,0,0
25178,Fruits & Vegetables,0,0,0,0,0
25186,Fruits & Vegetables,0,1,0,0,0
25207,Fruits & Vegetables,0,0,0,0,0
25209,Fruits & Vegetables,0,0,0,0,0
25211,Fruits & Vegetables,0,0,0,0,0
25219,Fruits & Vegetables,0,0,0,0,0
25227,Fruits & Vegetables,1,0,0,0,0
25249,Fruits & Vegetables,0,0,0,1,0
25253,Fruits & Vegetables,0,1,0,0,0
25259,Fruits & Vegetables,0,0,0,0,0
25268,Fruits & Vegetables,0,0,0,0,1
25275,Fruits & Vegetables,0,1,0,0,0
25277,Fruits & Vegetables,0,0,0,1,1
25285,Fruits & Vegetables,1,0,1,0,0
25287,Fruits & Vegetables,1,0,0,1,1
25318,Fruits & Vegetables,0,0,1,1,0
25347,Fruits & Vegetables,1,1,0,0,0
25348,Fruits & Vegetables,0,0,0,0,0
25357,Fruits & Vegetables,0,0,0,0,0
25358,Fruits & Vegetables,0,0,0,0,1
25362,Fruits & Vegetables,0,0,0,0,0
25365,Fruits & Vegetables,1,0,0,0,1
25370,Fruits & Vegetables,0,0,0,0,0
25371,Fruits & Vegetables,0,0,0,0,0
25389,Fruits & Vegetables,0,0,0,0,0
25394,Fruits & Vegetables,1,0,0,1,1
25399,Fruits & Vegetables,1,0,0,0,0
25418,Fruits & Vegetables,1,0,0,0,0
25426,Fruits & Vegetables,1,0,0,0,0
25437,Fruits & Vegetables,0,0,1,0,0
25464,Fruits & Vegetables,1,0,0,1,1
25473,Fruits & Vegetables,1,0,0,1,1
25480,Fruits & Vegetables,0,0,1,0,0
25489,Fruits & Vegetables,1,0,0,0,0
25491,Fruits & Vegetables,0,0,1,0,0
25504,Fruits & Vegetables,0,0,0,1,1
25524,Fruits & Vegetables,0,0,0,0,0
25539,Fruits & Vegetables,0,0,0,0,0
25541,Fruits & Vegetables,0,0,0,0,0
25557,Fruits & Vegetables,0,0,0,0,1
25584,Fruits & Vegetables,0,1,0,0,0
25589,Fruits & Vegetables,0,0,0,1,0
25627,Fruits & Vegetables,0,0,0,0,0
25646,Fruits & Vegetables,0,1,0,1,0
25649,Fruits & Vegetables,0,0,0,1,1
25678,Fruits & Vegetables,0,0,0,0,0
25679,Fruits & Vegetables,0,0,0,0,0
25688,Fruits & Vegetables,0,0,0,0,0
25709,Fruits & Vegetables,0,0,0,1,0
25736,Fruits & Vegetables,1,0,1,0,0
25742,Fruits & Vegetables,0,0,0,1,1
25745,Fruits & Vegetables,0,0,0,0,1
25749,Fruits & Vegetables,1,1,1,0,0
25768,Fruits & Vegetables,0,0,0,0,0
25784,Fruits & Vegetables,0,0,1,0,0
25810,Fruits & Vegetables,0,0,0,0,1
25824,Fruits & Vegetables,1,0,0,0,1
25826,Fruits & Vegetables,0,0,0,0,0
25829,Fruits & Vegetables,0,0,0,0,1
25833,Fruits & Vegetables,0,0,0,0,1
25834,Fruits & Vegetables,0,0,1,0,0
25836,Fruits & Vegetables,0,0,0,0,0
25838,Fruits & Vegetables,0,0,0,0,0
25842,Fruits & Vegetables,0,0,0,1,1
25850,Fruits & Vegetables,1,0,0,0,1
25858,Fruits & Vegetables,1,0,0,0,0
25868,Fruits & Vegetables,1,0,0,0,0
25887,Fruits & Vegetables,1,0,0,0,1
25898,Fruits & Vegetables,1,0,0,1,1
25905,Fruits & Vegetables,0,0,0,0,0
25907,Fruits & Vegetables,0,0,0,1,1
25939,Fruits & Vegetables,0,0,0,1,1
25943,Fruits & Vegetables,0,0,0,0,1
25945,Fruits & Vegetables,0,0,0,1,0
25957,Fruits & Vegetables,0,0,0,0,0
25972,Fruits & Vegetables,0,0,0,1,0
25984,Fruits & Vegetables,1,0,0,1,1
25990,Fruits & Vegetables,0,0,0,0,0
25996,Fruits & Vegetables,0,0,0,0,0
25997,Fruits & Vegetables,1,0,0,0,0
26002,Fruits & Vegetables,0,0,0,0,0
26003,Fruits & Vegetables,0,0,0,1,1
26009,Fruits & Vegetables,1,0,0,1,1
26016,Fruits & Vegetables,1,0,0,1,1
26020,Fruits & Vegetables,0,1,0,1,1
26025,Fruits & Vegetables,0,0,0,1,1
26029,Fruits & Vegetables,0,0,0,1,1
26034,Fruits & Vegetables,1,0,0,0,0
26039,Fruits & Vegetables,0,0,0,0,1
26044,Fruits & Vegetables,0,0,0,1,1
26047,Fruits & Vegetables,0,0,1,0,0
26051,Fruits & Vegetables,0,0,0,1,1
26058,Fruits & Vegetables,0,0,0,0,0
26061,Fruits & Vegetables,0,1,1,0,0
26062,Fruits & Vegetables,0,0,0,1,1
26070,Fruits & Vegetables,0,1,1,0,0
26084,Fruits & Vegetables,1,0,0,0,0
26090,Fruits & Vegetables,0,0,0,0,0
26094,Fruits & Vegetables,0,0,1,0,0
26096,Fruits & Vegetables,0,0,0,1,0
26110,Fruits & Vegetables,1,0,1,0,0
26119,Fruits & Vegetables,0,0,0,0,0
26141,Fruits & Vegetables,0,0,0,0,0
26144,Fruits & Vegetables,0,0,0,0,0
26153,Fruits & Vegetables,0,0,0,1,1
26159,Fruits & Vegetables,1,0,0,1,1
26166,Fruits & Vegetables,0,0,0,0,0
26191,Fruits & Vegetables,1,0,0,0,0
26204,Fruits & Vegetables,0,0,0,1,0
26217,Fruits & Vegetables,0,0,1,1,0
26238,Fruits & Vegetables,0,0,0,0,1
26247,Fruits & Vegetables,0,0,0,0,0
26259,Fruits & Vegetables,0,1,0,0,0
26260,Fruits & Vegetables,1,1,1,0,0
26271,Fruits & Vegetables,1,0,1,1,1
26272,Fruits & Vegetables,0,0,0,0,0
26273,Fruits & Vegetables,0,0,0,1,0
26284,Fruits & Vegetables,0,1,0,0,0
26286,Fruits & Vegetables,1,1,0,0,0
26304,Fruits & Vegetables,1,0,1,0,0
26316,Fruits & Vegetables,0,0,0,0,0
26333,Fruits & Vegetables,0,0,0,0,0
26370,Fruits & Vegetables,0,0,0,1,1
26376,Fruits & Vegetables,1,0,0,0,0
26384,Fruits & Vegetables,0,0,1,0,0
26387,Fruits & Vegetables,0,0,0,0,0
26411,Fruits & Vegetables,0,0,0,0,0
26414,Fruits & Vegetables,0,0,0,0,0
26424,Fruits & Vegetables,1,0,1,0,0
26429,Fruits & Vegetables,1,0,1,0,0
26436,Fruits & Vegetables,0,0,0,1,0
26437,Fruits & Vegetables,0,0,0,0,0
26441,Fruits & Vegetables,0,0,0,0,0
26453,Fruits & Vegetables,1,0,1,0,0
26454,Fruits & Vegetables,1,0,1,1,0
26464,Fruits & Vegetables,1,0,0,0,1
26469,Fruits & Vegetables,0,0,1,0,0
26475,Fruits & Vegetables,0,0,0,0,0
26479,Fruits & Vegetables,0,0,1,0,0
26482,Fruits & Vegetables,1,0,1,0,0
26483,Fruits & Vegetables,1,1,0,0,0
26487,Fruits & Vegetables,0,0,0,1,0
26506,Fruits & Vegetables,0,1,0,0,0
26513,Fruits & Vegetables,0,0,0,1,0
26515,Fruits & Vegetables,1,0,0,1,1
26518,Fruits & Vegetables,0,0,0,1,1
26520,Fruits & Vegetables,1,0,0,0,1
26523,Fruits & Vegetables,1,1,0,1,0
26528,Fruits & Vegetables,0,0,0,0,0
26529,Fruits & Vegetables,0,0,0,0,0
26535,Fruits & Vegetables,0,0,0,0,0
26539,Fruits & Vegetables,0,0,0,1,0
26552,Fruits & Vegetables,0,0,0,0,0
26571,Fruits & Vegetables,0,1,0,0,0
26577,Fruits & Vegetables,0,1,0,0,0
26579,Fruits & Vegetables,0,0,0,1,0
26587,Fruits & Vegetables,0,1,1,0,0
26588,Fruits & Vegetables,1,0,1,0,0
26612,Fruits & Vegetables,1,0,0,0,0
26613,Fruits & Vegetables,1,0,1,0,0
26621,Fruits & Vegetables,0,0,0,0,0
26628,Fruits & Vegetables,0,0,0,0,0
26631,Fruits & Vegetables,0,0,0,0,0
26632,Fruits & Vegetables,0,0,0,0,0
26637,Fruits & Vegetables,0,0,0,0,0
26641,Fruits & Vegetables,0,0,0,1,1
26643,Fruits & Vegetables,1,0,0,0,0
26652,Fruits & Vegetables,1,1,1,0,0
26656,Fruits & Vegetables,1,0,0,0,0
26657,Fruits & Vegetables,0,0,0,0,0
26670,Fruits & Vegetables,1,0,0,0,1
26676,Fruits & Vegetables,1,1,0,0,0
26678,Fruits & Vegetables,0,0,0,0,0
26685,Fruits & Vegetables,0,0,0,0,0
26691,Fruits & Vegetables,1,0,1,0,0
26692,Fruits & Vegetables,1,0,0,0,0
26698,Fruits & Vegetables,0,0,0,0,0
26700,Fruits & Vegetables,0,0,0,0,1
26701,Fruits & Vegetables,0,0,0,0,1
26713,Fruits & Vegetables,1,1,1,0,0
26718,Fruits & Vegetables,0,0,1,0,0
26726,Fruits & Vegetables,0,0,0,0,0
26728,Fruits & Vegetables,1,0,1,0,0
26729,Fruits & Vegetables,0,0,0,0,0
26742,Fruits & Vegetables,0,0,0,0,0
26750,Fruits & Vegetables,0,1,1,0,0
26759,Fruits & Vegetables,0,0,0,0,0
26762,Fruits & Vegetables,0,1,0,0,0
26763,Fruits & Vegetables,1,0,0,0,0
26771,Fruits & Vegetables,0,0,0,0,0
26775,Fruits & Vegetables,0,0,0,0,0
26785,Fruits & Vegetables,1,0,0,0,0
26786,Fruits & Vegetables,1,0,0,0,0
26793,Fruits & Vegetables,0,1,0,0,0
26803,Fruits & Vegetables,1,0,0,1,0
26827,Fruits & Vegetables,0,1,0,0,0
26833,Fruits & Vegetables,1,0,0,0,0
26836,Fruits & Vegetables,0,0,0,1,1
26849,Fruits & Vegetables,0,0,0,0,0
26851,Fruits & Vegetables,0,0,0,1,1
26856,Fruits & Vegetables,0,0,0,0,0
26859,Fruits & Vegetables,0,0,0,0,0
26862,Fruits & Vegetables,1,1,0,0,0
26863,Fruits & Vegetables,0,1,0,0,0
26869,Fruits & Vegetables,0,0,0,0,0
26870,Fruits & Vegetables,1,0,1,0,0
26877,Fruits & Vegetables,0,0,0,0,0
26879,Fruits & Vegetables,1,1,0,1,1
26889,Fruits & Vegetables,0,0,0,1,1
26892,Fruits & Vegetables,0,0,0,0,0
26899,Fruits & Vegetables,0,0,0,0,0
26905,Fruits & Vegetables,0,0,0,0,0
26906,Fruits & Vegetables,0,0,0,0,0
26915,Fruits & Vegetables,1,1,0,0,0
26922,Fruits & Vegetables,0,0,0,0,0
26923,Fruits & Vegetables,0,0,1,0,0
26925,Fruits & Vegetables,0,0,0,0,0
26929,Fruits & Vegetables,0,1,1,0,0
26932,Fruits & Vegetables,1,1,1,0,0
26936,Fruits & Vegetables,1,1,0,0,0
26954,Fruits & Vegetables,1,0,0,1,1
26955,Fruits & Vegetables,0,0,0,1,0
26956,Fruits & Vegetables,1,1,1,0,0
26962,Fruits & Vegetables,1,1,0,0,0
26963,Fruits & Vegetables,0,0,0,1,0
26971,Fruits & Vegetables,0,0,0,0,0
27002,Fruits & Vegetables,0,0,0,0,0
27003,Fruits & Vegetables,0,1,0,0,0
27005,Fruits & Vegetables,1,0,0,1,0
27022,Fruits & Vegetables,0,0,0,0,0
27025,Fruits & Vegetables,1,0,1,0,0
27026,Fruits & Vegetables,0,0,1,0,0
27041,Fruits & Vegetables,0,0,0,0,0
27049,Fruits & Vegetables,0,0,0,0,1
27059,Fruits & Vegetables,1,1,1,0,0
27067,Fruits & Vegetables,0,0,0,1,0
27070,Fruits & Vegetables,0,1,0,0,0
27075,Fruits & Vegetables,0,0,0,0,0
27084,Fruits & Vegetables,0,0,0,0,1
27091,Fruits & Vegetables,0,0,0,0,0
27100,Fruits & Vegetables,1,0,0,1,1
27102,Fruits & Vegetables,1,1,1,1,0
27104,Fruits & Vegetables,1,0,0,0,0
27112,Fruits & Vegetables,0,0,0,1,1
27119,Fruits & Vegetables,0,0,0,1,0
27121,Fruits & Vegetables,1,0,0,0,0
27157,Fruits & Vegetables,1,1,0,0,0
27164,Fruits & Vegetables,0,0,0,0,0
27167,Fruits & Vegetables,0,0,0,0,0
27169,Fruits & Vegetables,0,0,0,0,0
27183,Fruits & Vegetables,0,0,0,1,1
27184,Fruits & Vegetables,1,1,1,0,0
27186,Fruits & Vegetables,1,1,1,0,0
27188,Fruits & Vegetables,0,0,0,0,0
27193,Fruits & Vegetables,0,0,1,0,0
27195,Fruits & Vegetables,0,0,1,0,0
27209,Fruits & Vegetables,0,0,0,0,0
27218,Fruits & Vegetables,0,0,0,1,1
27229,Fruits & Vegetables,0,1,0,0,0
27232,Fruits & Vegetables,0,0,0,0,0
27234,Fruits & Vegetables,0,0,0,0,0
27236,Fruits & Vegetables,1,0,1,0,0
27238,Fruits & Vegetables,0,0,0,0,0
27258,Fruits & Vegetables,0,0,0,0,0
27264,Fruits & Vegetables,0,0,0,0,0
27265,Fruits & Vegetables,0,0,1,0,0
27267,Fruits & Vegetables,0,1,0,0,0
27270,Fruits & Vegetables,0,0,0,0,0
27273,Fruits & Vegetables,0,1,0,0,0
27281,Fruits & Vegetables,0,0,0,0,0
27285,Fruits & Vegetables,0,0,0,0,0
27286,Fruits & Vegetables,1,1,0,0,0
27288,Fruits & Vegetables,0,0,0,0,0
27289,Fruits & Vegetables,0,0,0,0,0
27299,Fruits & Vegetables,1,0,1,0,0
27301,Fruits & Vegetables,0,0,0,0,1
27303,Fruits & Vegetables,1,0,1,1,0
27315,Fruits & Vegetables,0,1,0,0,0
27341,Fruits & Vegetables,0,0,0,1,0
27344,Fruits & Vegetables,0,1,0,0,1
27349,Fruits & Vegetables,0,1,0,1,0
27360,Fruits & Vegetables,0,1,1,0,0
27361,Fruits & Vegetables,0,0,0,0,0
27365,Fruits & Vegetables,0,0,0,0,1
27376,Fruits & Vegetables,0,1,0,0,0
27377,Fruits & Vegetables,0,0,0,0,0
27378,Fruits & Vegetables,0,0,0,1,1
27380,Fruits & Vegetables,0,1,0,0,0
27390,Fruits & Vegetables,0,0,0,0,0
27391,Fruits & Vegetables,0,0,0,0,0
27392,Fruits & Vegetables,0,1,0,0,0
27393,Fruits & Vegetables,1,0,0,1,1
27398,Fruits & Vegetables,1,0,1,0,0
27399,Fruits & Vegetables,0,0,1,0,0
27400,Fruits & Vegetables,0,0,0,0,0
27416,Fruits & Vegetables,0,0,0,0,0
27421,Fruits & Vegetables,0,0,0,1,1
27423,Fruits & Vegetables,0,0,1,0,0
27425,Fruits & Vegetables,0,0,0,1,1
27429,Fruits & Vegetables,0,0,0,0,0
27430,Fruits & Vegetables,0,0,0,0,0
27439,Fruits & Vegetables,0,1,0,0,0
27440,Fruits & Vegetables,0,0,1,0,0
27442,Fruits & Vegetables,0,0,0,0,0
27444,Fruits & Vegetables,0,0,0,1,0
27453,Fruits & Vegetables,1,0,0,0,1
27464,Fruits & Vegetables,0,0,1,0,0
27474,Fruits & Vegetables,0,0,1,0,0
27478,Fruits & Vegetables,0,0,0,0,0
27480,Fruits & Vegetables,0,0,0,1,1
27487,Fruits & Vegetables,0,0,0,0,0
27492,Fruits & Vegetables,1,0,0,0,0
27494,Fruits & Vegetables,0,0,0,0,0
27505,Fruits & Vegetables,0,0,0,0,0
27507,Fruits & Vegetables,0,0,0,1,1
27526,Fruits & Vegetables,0,1,1,0,0
27530,Fruits & Vegetables,1,0,0,1,1
27533,Fruits & Vegetables,0,0,0,0,0
27542,Fruits & Vegetables,0,0,0,1,1
27554,Fruits & Vegetables,1,1,1,0,0
27569,Fruits & Vegetables,0,0,0,0,1
27578,Fruits & Vegetables,1,0,0,1,1
27580,Fruits & Vegetables,1,0,0,0,0
27581,Fruits & Vegetables,1,0,0,1,0
27583,Fruits & Vegetables,1,1,0,0,0
27602,Fruits & Vegetables,1,0,1,0,0
27603,Fruits & Vegetables,1,0,0,0,1
27610,Fruits & Vegetables,0,0,0,0,0
27614,Fruits & Vegetables,0,0,0,0,0
27617,Fruits & Vegetables,1,0,0,1,1
27630,Fruits & Vegetables,1,0,0,0,0
27633,Fruits & Vegetables,0,0,0,0,1
27641,Fruits & Vegetables,0,1,0,0,0
27650,Fruits & Vegetables,1,1,0,0,0
27658,Fruits & Vegetables,1,0,1,0,0
27670,Fruits & Vegetables,0,0,0,1,1
27675,Fruits & Vegetables,1,1,0,0,0
27723,Fruits & Vegetables,1,1,1,0,0
27731,Fruits & Vegetables,0,0,0,0,0
27736,Fruits & Vegetables,0,0,0,0,0
27738,Fruits & Vegetables,0,0,1,0,0
27769,Fruits & Vegetables,1,0,0,0,0
27773,Fruits & Vegetables,0,0,0,0,0
27781,Fruits & Vegetables,1,0,0,0,1
27790,Fruits & Vegetables,0,0,0,0,0
27800,Fruits & Vegetables,0,1,0,0,0
27802,Fruits & Vegetables,0,1,0,0,0
27804,Fruits & Vegetables,1,0,1,0,0
27813,Fruits & Vegetables,1,0,0,1,0
27817,Fruits & Vegetables,0,0,1,0,0
27825,Fruits & Vegetables,0,1,1,0,0
27827,Fruits & Vegetables,1,0,0,0,0
27834,Fruits & Vegetables,1,0,1,1,0
27840,Fruits & Vegetables,0,1,0,0,0
27846,Fruits & Vegetables,1,0,0,0,0
27848,Fruits & Vegetables,0,0,0,0,0
27859,Fruits & Vegetables,0,1,0,0,0
27862,Fruits & Vegetables,0,0,0,0,0
27867,Fruits & Vegetables,1,1,0,0,0
27870,Fruits & Vegetables,0,0,0,0,0
27875,Fruits & Vegetables,0,0,0,1,1
27884,Fruits & Vegetables,1,0,1,0,0
27897,Fruits & Vegetables,1,1,1,0,0
27898,Fruits & Vegetables,1,0,1,0,0
27918,Fruits & Vegetables,0,1,1,0,0
27922,Fruits & Vegetables,0,0,0,0,0
27947,Fruits & Vegetables,0,0,0,0,0
27948,Fruits & Vegetables,1,0,1,0,0
27954,Fruits & Vegetables,0,1,1,0,0
27966,Fruits & Vegetables,0,0,0,0,0
27967,Fruits & Vegetables,0,0,0,1,1
27976,Fruits & Vegetables,0,1,1,0,0
27990,Fruits & Vegetables,0,0,0,1,0
27993,Fruits & Vegetables,0,0,1,0,0
27999,Fruits & Vegetables,0,0,0,1,0
28005,Fruits & Vegetables,0,0,0,1,1
28018,Fruits & Vegetables,0,0,0,0,0
28030,Fruits & Vegetables,0,1,1,0,0
28031,Fruits & Vegetables,0,0,0,0,0
28035,Fruits & Vegetables,1,1,1,0,0
28045,Fruits & Vegetables,0,0,0,1,0
28076,Fruits & Vegetables,1,0,0,0,0
28080,Fruits & Vegetables,1,0,1,0,0
28087,Fruits & Vegetables,1,1,1,0,0
28100,Fruits & Vegetables,0,1,0,0,0
28101,Fruits & Vegetables,0,0,0,0,0
28105,Fruits & Vegetables,0,0,1,0,0
28117,Fruits & Vegetables,0,0,0,1,1
28122,Fruits & Vegetables,0,0,0,1,0
28127,Fruits & Vegetables,1,0,0,1,1
28137,Fruits & Vegetables,1,0,0,0,0
28139,Fruits & Vegetables,0,1,0,0,0
28141,Fruits & Vegetables,0,0,0,0,0
28144,Fruits & Vegetables,1,0,1,0,0
28148,Fruits & Vegetables,1,1,0,0,0
28152,Fruits & Vegetables,0,1,0,0,0
28170,Fruits & Vegetables,0,0,0,0,0
28189,Fruits & Vegetables,0,0,0,0,0
28193,Fruits & Vegetables,0,1,1,0,0
28196,Fruits & Vegetables,0,0,0,1,1
28197,Fruits & Vegetables,1,0,1,0,0
28199,Fruits & Vegetables,0,0,0,0,0
28202,Fruits & Vegetables,1,0,1,0,0
28204,Fruits & Vegetables,0,1,1,0,0
28207,Fruits & Vegetables,0,0,0,1,0
28210,Fruits & Vegetables,0,0,0,0,1
28221,Fruits & Vegetables,0,0,0,0,0
28238,Fruits & Vegetables,1,1,0,0,0
28240,Fruits & Vegetables,0,1,1,0,0
28242,Fruits & Vegetables,0,0,0,0,0
28249,Fruits & Vegetables,0,1,0,0,0
28253,Fruits & Vegetables,1,0,1,0,0
28271,Fruits & Vegetables,0,0,0,0,0
28273,Fruits & Vegetables,1,0,1,0,0
28277,Fruits & Vegetables,0,0,0,0,1
28280,Fruits & Vegetables,0,0,1,0,0
28289,Fruits & Vegetables,0,0,0,1,0
28299,Fruits & Vegetables,1,0,1,0,0
28311,Fruits & Vegetables,0,1,0,0,0
28317,Fruits & Vegetables,0,0,0,0,0
28326,Fruits & Vegetables,0,1,0,0,0
28340,Fruits & Vegetables,0,0,0,1,1
28343,Fruits & Vegetables,1,0,0,0,1
28352,Fruits & Vegetables,0,0,1,0,0
28367,Fruits & Vegetables,0,1,0,0,0
28368,Fruits & Vegetables,0,0,0,1,0
28374,Fruits & Vegetables,0,1,0,0,0
28375,Fruits & Vegetables,0,1,1,0,1
28381,Fruits & Vegetables,0,0,0,1,0
28386,Fruits & Vegetables,1,0,0,1,1
28399,Fruits & Vegetables,0,0,0,0,0
28403,Fruits & Vegetables,0,0,0,0,0
28410,Fruits & Vegetables,0,0,0,0,0
28421,Fruits & Vegetables,0,0,0,0,0
28428,Fruits & Vegetables,0,0,0,0,1
28435,Fruits & Vegetables,0,0,1,0,0
28441,Fruits & Vegetables,0,0,0,0,0
28443,Fruits & Vegetables,0,0,0,0,0
28446,Fruits & Vegetables,1,0,0,0,0
28448,Fruits & Vegetables,0,0,0,0,0
28450,Fruits & Vegetables,0,1,0,0,0
28463,Fruits & Vegetables,0,0,0,0,0
28474,Fruits & Vegetables,0,0,0,0,0
28485,Fruits & Vegetables,0,0,0,0,0
28487,Fruits & Vegetables,1,0,0,1,1
28496,Fruits & Vegetables,0,1,0,0,0
28499,Fruits & Vegetables,0,0,0,0,1
28518,Fruits & Vegetables,0,0,0,0,0
28519,Fruits & Vegetables,0,1,1,0,0
28531,Fruits & Vegetables,1,0,0,0,1
28535,Fruits & Vegetables,0,0,1,0,0
28544,Fruits & Vegetables,0,0,0,0,0
28561,Fruits & Vegetables,0,0,0,1,0
28564,Fruits & Vegetables,0,0,0,0,0
28570,Fruits & Vegetables,0,0,0,0,0
28580,Fruits & Vegetables,0,1,1,0,0
28586,Fruits & Vegetables,1,0,0,0,0
28590,Fruits & Vegetables,1,0,0,1,1
28591,Fruits & Vegetables,0,0,1,0,0
28597,Fruits & Vegetables,1,0,0,1,1
28600,Fruits & Vegetables,1,0,0,0,0
28608,Fruits & Vegetables,0,1,0,0,0
28615,Fruits & Vegetables,0,1,0,0,0
28617,Fruits & Vegetables,0,0,0,1,0
28643,Fruits & Vegetables,1,0,1,0,0
28646,Fruits & Vegetables,0,0,0,0,0
28656,Fruits & Vegetables,1,0,0,0,0
28666,Fruits & Vegetables,1,1,1,0,0
28681,Fruits & Vegetables,0,0,0,0,0
28688,Fruits & Vegetables,0,0,0,0,0
28691,Fruits & Vegetables,0,0,0,0,0
28692,Fruits & Vegetables,0,0,0,0,0
28707,Fruits & Vegetables,0,1,0,0,0
28708,Fruits & Vegetables,1,0,0,0,1
28718,Fruits & Vegetables,0,0,0,0,0
28731,Fruits & Vegetables,0,0,0,0,0
28744,Fruits & Vegetables,0,0,0,0,0
28752,Fruits & Vegetables,1,1,1,0,0
28755,Fruits & Vegetables,1,0,0,0,0
28765,Fruits & Vegetables,1,0,1,0,0
28770,Fruits & Vegetables,0,0,0,0,0
28772,Fruits & Vegetables,0,0,1,0,0
28775,Fruits & Vegetables,1,1,1,0,0
28782,Fruits & Vegetables,1,0,1,1,1
28783,Fruits & Vegetables,0,1,0,0,0
28786,Fruits & Vegetables,0,0,0,0,0
28789,Fruits & Vegetables,0,0,1,0,0
28790,Fruits & Vegetables,0,1,1,0,0
28802,Fruits & Vegetables,1,0,0,0,0
28808,Fruits & Vegetables,0,0,0,0,0
28837,Fruits & Vegetables,0,0,0,0,0
28839,Fruits & Vegetables,1,0,0,0,0
28843,Fruits & Vegetables,0,0,0,1,0
28847,Fruits & Vegetables,0,0,0,0,0
28849,Fruits & Vegetables,0,1,0,0,0
28854,Fruits & Vegetables,0,0,0,0,0
28858,Fruits & Vegetables,0,0,1,1,1
28870,Fruits & Vegetables,0,0,0,0,1
28872,Fruits & Vegetables,1,0,0,0,0
28875,Fruits & Vegetables,0,0,1,0,0
28897,Fruits & Vegetables,0,0,0,0,0
28899,Fruits & Vegetables,0,0,0,0,0
28902,Fruits & Vegetables,1,0,1,1,0
28905,Fruits & Vegetables,0,0,0,0,0
28908,Fruits & Vegetables,0,1,0,0,0
28910,Fruits & Vegetables,0,0,0,1,0
28912,Fruits & Vegetables,0,0,1,0,0
28917,Fruits & Vegetables,0,1,0,0,0
28921,Fruits & Vegetables,0,0,1,1,1
28932,Fruits & Vegetables,0,0,0,0,0
28937,Fruits & Vegetables,0,0,1,0,0
28945,Fruits & Vegetables,0,0,0,0,0
28950,Fruits & Vegetables,0,1,0,0,0
28961,Fruits & Vegetables,1,0,0,0,0
28964,Fruits & Vegetables,0,0,0,0,0
28967,Fruits & Vegetables,0,0,0,0,0
28972,Fruits & Vegetables,0,0,0,0,0
28988,Fruits & Vegetables,1,1,1,0,0
28998,Fruits & Vegetables,0,0,0,0,0
29002,Fruits & Vegetables,1,0,0,1,1
29009,Fruits & Vegetables,1,1,0,1,0
29020,Fruits & Vegetables,0,0,0,0,1
29022,Fruits & Vegetables,0,0,0,0,0
29025,Fruits & Vegetables,0,0,0,1,1
29030,Fruits & Vegetables,0,0,0,0,0
29035,Fruits & Vegetables,1,1,1,0,0
29036,Fruits & Vegetables,1,0,0,1,1
29039,Fruits & Vegetables,0,0,0,1,0
29045,Fruits & Vegetables,0,0,0,1,0
29062,Fruits & Vegetables,1,0,0,0,0
29067,Fruits & Vegetables,0,0,0,1,0
29068,Fruits & Vegetables,0,0,1,0,0
29081,Fruits & Vegetables,1,0,0,0,0
29085,Fruits & Vegetables,0,0,0,0,0
29086,Fruits & Vegetables,1,0,0,0,0
29088,Fruits & Vegetables,0,1,1,0,0
29095,Fruits & Vegetables,1,1,1,0,0
29103,Fruits & Vegetables,1,0,0,0,0
29110,Fruits & Vegetables,1,0,0,1,0
29111,Fruits & Vegetables,1,0,0,0,0
29114,Fruits & Vegetables,0,0,0,0,1
29127,Fruits & Vegetables,1,0,0,0,0
29135,Fruits & Vegetables,0,1,1,0,0
29139,Fruits & Vegetables,0,0,0,0,0
29142,Fruits & Vegetables,0,0,0,1,0
29147,Fruits & Vegetables,0,0,0,0,0
29151,Fruits & Vegetables,1,0,0,0,0
29154,Fruits & Vegetables,1,1,0,0,0
29155,Fruits & Vegetables,0,0,0,0,1
29172,Fruits & Vegetables,1,0,1,1,0
29202,Fruits & Vegetables,0,0,0,0,0
29203,Fruits & Vegetables,1,0,1,0,0
29205,Fruits & Vegetables,0,0,0,0,0
29212,Fruits & Vegetables,0,0,0,0,0
29221,Fruits & Vegetables,0,0,0,0,0
29225,Fruits & Vegetables,0,0,0,0,0
29227,Fruits & Vegetables,0,1,0,0,0
29231,Fruits & Vegetables,0,0,0,1,0
29233,Fruits & Vegetables,0,0,0,0,0
29238,Fruits & Vegetables,0,0,1,0,0
29243,Fruits & Vegetables,1,0,1,0,0
29261,Fruits & Vegetables,0,0,0,1,1
29279,Fruits & Vegetables,0,0,0,1,1
29287,Fruits & Vegetables,0,0,0,0,0
29290,Fruits & Vegetables,1,0,0,0,0
29293,Fruits & Vegetables,0,0,0,0,0
29299,Fruits & Vegetables,0,0,0,0,0
29303,Fruits & Vegetables,0,0,0,0,0
29320,Fruits & Vegetables,0,0,1,0,0
29344,Fruits & Vegetables,0,0,0,0,1
29346,Fruits & Vegetables,0,1,0,0,0
29357,Fruits & Vegetables,0,0,0,0,0
29371,Fruits & Vegetables,0,0,0,0,0
